GEOID,pop,pop65,income
060375538012,837,31,87690.0
060375538013,2366,172,65250.0
060375538021,979,151,
060375538022,3096,480,63393.0
060375538023,2579,158,77924.0
060375539011,1935,430,81694.0
060375539012,2264,362,86067.0
060375539013,1354,171,93945.0
060375539014,939,61,94792.0
060375539021,1551,109,65549.0
060375539022,2106,157,79290.0
060375539023,2268,132,71806.0
060375540011,1482,124,90644.0
060375540012,1288,89,63860.0
060375540013,749,86,90278.0
060375540014,823,416,86985.0
060375540021,2336,298,65104.0
060375540022,2295,151,69250.0
060375540023,1108,115,110650.0
060375541011,1284,25,84167.0
060375541012,2256,133,64557.0
060375541051,2997,85,47045.0
060375541052,1283,180,56250.0
060375541061,1004,136,58385.0
060375541062,1549,129,71898.0
060375541063,1390,92,136181.0
060375542011,760,45,97273.0
060375542012,1173,207,111648.0
060375542013,1588,209,82670.0
060375542031,1739,228,83083.0
060375542032,815,131,38424.0
060375542033,1360,108,61776.0
060375542041,2580,147,54007.0
060375542042,2241,555,36356.0
060375543011,861,61,107500.0
060375543012,1640,63,69497.0
060375543013,917,134,123571.0
060375543021,2466,173,98237.0
060375543022,1802,130,60114.0
060375544031,2250,143,76307.0
060375544032,3342,517,74769.0
060375544041,1424,144,59233.0
060375544042,2999,437,87358.0
060375544051,1938,315,57776.0
060375544052,1635,386,39583.0
060375544061,1915,460,73578.0
060375544062,752,72,152604.0
060375544063,2104,423,97292.0
060375545111,2783,472,157979.0
060375545112,963,298,103056.0
060375545121,2423,437,175963.0
060375545122,1771,430,250001.0
060375545123,2234,613,129722.0
060375545131,2473,644,125417.0
060375545141,1233,136,89922.0
060375545142,1106,231,176042.0
060375545143,2225,706,149643.0
060375545151,1061,329,106818.0
060375545152,2267,833,95972.0
060375545161,1874,557,161591.0
060375545162,1758,432,168438.0
060375545171,2778,643,144875.0
060375545172,1996,201,134848.0
060375545181,1343,221,134844.0
060375545182,2152,565,101944.0
060375545183,1547,220,127803.0
060375545191,1342,401,165132.0
060375545192,1901,942,109375.0
060375545211,2649,767,139213.0
060375545212,1628,350,110783.0
060375545213,1848,627,135551.0
060375545221,652,208,164539.0
060375545222,1815,548,143889.0
060375545223,2518,413,118047.0
060375546001,1741,330,78125.0
060375546002,2227,263,97723.0
060375547001,1080,157,110521.0
060375547002,1964,283,127578.0
060375547003,1126,121,96406.0
060375548011,1675,242,84940.0
060375548012,1209,294,132321.0
060375548021,2421,378,101759.0
060375548022,1819,405,118255.0
060375548023,1680,286,
060375549001,1504,404,116500.0
060375549002,1000,127,108326.0
060375549003,1307,57,88995.0
060375549004,2603,315,55492.0
060375549005,826,110,79167.0
060375550011,1454,377,90783.0
060375550012,960,107,130417.0
060375550013,2049,160,83485.0
060375550014,896,146,108125.0
060375550021,1813,411,82870.0
060375550022,1995,176,109286.0
060375551051,1979,207,84250.0
060375551052,1597,251,104107.0
060375551053,1501,118,142917.0
060375551054,1059,139,119674.0
060375551061,1050,196,103068.0
060375551062,1648,396,36364.0
060375551071,825,118,94688.0
060375551072,2072,303,102778.0
060375551073,2525,422,90781.0
060375552021,2090,349,134205.0
060375552022,1599,259,156250.0
060375552111,1779,260,166250.0
060375552112,1486,145,48281.0
060375552113,2244,324,88385.0
060375552121,3458,119,115091.0
060375552122,2151,536,65408.0
060375553001,1579,279,106250.0
060375553002,1275,201,111154.0
060375553003,930,284,
060375553004,1035,148,133500.0
060375700011,1246,178,177778.0
060375700012,791,137,128438.0
060375700013,1151,225,94097.0
060375700014,1558,117,205179.0
060375700021,767,143,105652.0
060375700022,569,95,115929.0
060375700023,1187,104,152857.0
060375700031,1022,145,104464.0
060375700032,719,39,114886.0
060375700033,952,145,130733.0
060375700034,1143,178,113333.0
060375701001,1267,162,102059.0
060375701002,1699,202,109813.0
060375702021,713,85,
060375702022,931,51,99688.0
060375702023,881,16,113458.0
060375702024,1949,210,87679.0
060375702025,2376,172,102014.0
060375702031,2942,208,44556.0
060375702032,984,30,71719.0
060375702041,1565,526,65245.0
060375702042,2992,175,77219.0
060375703031,1108,41,59028.0
060375703032,2944,196,63083.0
060375703041,1584,101,48250.0
060375703042,1951,54,50769.0
060375703043,1346,201,61164.0
060375703051,3660,293,53148.0
060375703052,1236,48,70800.0
060375703061,1901,149,
060375703062,1062,105,122800.0
060375704021,1241,72,82216.0
060375704022,1093,181,111736.0
060375704023,1019,150,81250.0
060375704031,1024,171,67863.0
060375704032,1764,103,64567.0
060375704033,1077,39,83892.0
060375704041,2053,168,78362.0
060375704042,1952,143,69816.0
060375705021,1874,329,130354.0
060375705022,1870,160,78030.0
060375705023,1362,121,80909.0
060375705024,1078,270,
060375705031,2071,223,87877.0
060375705032,1681,331,64028.0
060375705041,1545,169,90617.0
060375705042,1665,212,88315.0
060375706011,2771,291,74899.0
060375706012,1881,181,78073.0
060375706013,1241,59,83542.0
060375706021,2144,191,93188.0
060375706022,1462,236,104063.0
060375706023,654,151,51107.0
060375706024,1379,254,
060375706031,1618,74,57000.0
060375706032,3084,86,40865.0
060375706033,864,66,66271.0
060375707011,612,55,116067.0
060375707012,3031,115,97463.0
060375707013,552,323,94091.0
060375707014,1094,56,172813.0
060375707015,2083,564,
060375707031,1586,213,125417.0
060375707032,1366,279,127679.0
060375708001,1360,107,119899.0
060375708002,1534,200,119554.0
060375708003,1202,129,148750.0
060375708004,822,131,107639.0
060375708005,395,60,100114.0
060375709011,793,128,92000.0
060375709012,1017,110,139375.0
060375709013,2019,306,126042.0
060375709014,896,123,123466.0
060375709015,936,244,130714.0
060375709021,732,71,160625.0
060375709022,1514,226,144375.0
060375709023,1139,272,85000.0
060375710001,849,165,155938.0
060375710002,972,128,88906.0
060375710003,1133,139,143750.0
060375710004,898,112,143750.0
060375710005,675,66,151094.0
060375710006,1071,235,129063.0
060375711011,502,138,101354.0
060375711012,913,147,107670.0
060375711013,1134,81,124868.0
060375711014,1647,217,122750.0
060375711015,838,106,129508.0
060375711021,644,85,76111.0
060375711022,775,54,137240.0
060375711023,855,180,162500.0
060375711024,701,28,156200.0
060375711025,642,140,189688.0
060375712011,1240,129,125671.0
060375712012,547,203,154659.0
060375712013,1196,210,129554.0
060375712014,836,301,195338.0
060375712021,1084,124,91932.0
060375712022,1206,190,117695.0
060375712023,1613,407,58750.0
060375713001,1262,102,129167.0
060375713002,1377,318,133833.0
060375713003,1827,322,157059.0
060375713004,352,49,
060375714001,1142,61,91382.0
060375714002,1240,214,64844.0
060375714003,1387,202,157668.0
060375714004,1218,280,122500.0
060375715021,1597,339,127596.0
060375715022,959,188,70777.0
060375715023,1750,241,115341.0
060375715024,790,173,67708.0
060375715041,1162,207,157045.0
060375715042,1165,83,73850.0
060375715043,1658,214,
060375715044,1060,152,66589.0
060375715051,1862,253,93554.0
060375715052,1027,174,95764.0
060375716001,2182,244,28590.0
060375717011,2567,224,59153.0
060375717012,1792,108,82321.0
060375717013,1880,192,78454.0
060375717031,684,143,
060375717032,1038,152,100766.0
060375717033,1708,328,
060375717041,1516,86,77857.0
060375717042,1153,84,57875.0
060375717043,1148,109,56098.0
060375718001,1465,277,147500.0
060375718002,1112,271,84125.0
060375718003,663,183,94696.0
060375719001,1879,236,152975.0
060375719002,889,235,122772.0
060375719003,1814,196,176136.0
060375719004,1389,139,101905.0
060375720011,2418,110,
060375720012,1467,264,71389.0
060375720013,1326,185,104302.0
060375720014,1043,144,132778.0
060375722011,922,221,64331.0
060375722012,745,64,90787.0
060375722013,2023,754,66392.0
060375722014,1939,294,97926.0
060375722021,930,106,117969.0
060375722022,697,183,107000.0
060375722023,730,153,194453.0
060375722024,1015,100,96618.0
060375723011,2092,220,108750.0
060375723012,1717,128,69028.0
060375725001,1943,645,22556.0
060375725002,1757,288,71653.0
060375726001,1340,129,152574.0
060375726002,1321,269,116042.0
060375726003,1390,128,102750.0
060375726004,954,180,118777.0
060375727001,862,238,103958.0
060375727002,1647,193,89201.0
060375727003,1285,196,105128.0
060375727004,1496,225,70455.0
060375730021,1621,230,75833.0
060375730022,1667,157,58022.0
060375730031,1723,184,107083.0
060375730041,1219,77,63911.0
060375730042,1404,10,43295.0
060375730043,1060,88,48283.0
060375730044,1195,59,73776.0
060375731011,2072,231,72542.0
060375731012,1089,247,
060375731013,1370,73,
060375731021,1810,137,74816.0
060375731022,1081,163,170521.0
060375732011,1528,147,53696.0
060375732012,2316,174,54904.0
060375732021,2501,356,79604.0
060375732022,2275,317,70427.0
060375732023,1902,281,106370.0
060375733001,3233,191,53194.0
060375733002,607,67,40179.0
060375734011,1505,211,75469.0
060375734021,15,15,
060375734022,1776,67,79657.0
060375734023,1279,50,67321.0
060375734024,2135,232,95974.0
060375734025,1795,412,110781.0
060375734031,1363,243,161741.0
060375734032,1695,233,122981.0
060375736011,1780,362,130114.0
060375736012,952,240,140345.0
060375736013,462,208,125500.0
060375736014,0,0,
060375736015,0,0,
060375736016,698,169,96591.0
060375736017,842,181,165147.0
060375736018,1091,80,128457.0
060375736019,528,170,188667.0
060375737001,1469,283,158182.0
060375737002,1067,107,155213.0
060375737003,1094,119,139318.0
060375737004,1793,204,142593.0
060375738001,1137,287,84507.0
060375738002,1248,225,138542.0
060375738003,668,86,134063.0
060375738004,1102,339,116382.0
060375739021,2212,576,166019.0
060375740001,829,271,145714.0
060375740002,596,136,169808.0
060375740003,870,166,140833.0
060375740004,1232,204,138958.0
060375740005,1581,430,135898.0
060375741001,801,204,114732.0
060375741002,1240,260,140000.0
060375741003,791,170,135469.0
060375741004,1146,183,133462.0
060375741005,1173,232,150893.0
060375742011,1204,111,184909.0
060375742012,848,150,113889.0
060375742013,1213,198,124750.0
060375742021,779,90,120387.0
060375742022,1450,367,122708.0
060375743001,1012,350,159137.0
060375743002,1834,67,106259.0
060375743003,1679,175,108750.0
060375743004,767,82,205147.0
060375743005,390,14,101893.0
060375743006,995,227,118000.0
060375744001,775,172,134500.0
060375744002,850,159,165179.0
060375744003,1348,179,84104.0
060375744004,1339,228,177813.0
060375744005,483,87,137750.0
060375744006,760,122,141250.0
060375745001,1360,228,
060375745002,2118,757,116217.0
060375745003,1498,258,209412.0
060375745004,1768,383,123235.0
060375746021,1267,339,141000.0
060375748001,744,234,125455.0
060375748002,1420,143,90321.0
060375748003,1018,185,
060375749011,882,106,155711.0
060375749012,1075,88,122336.0
060375749013,1030,188,163750.0
060375749014,962,163,136250.0
060375749021,874,71,144907.0
060375749022,1918,53,64250.0
060375749023,2715,112,84529.0
060375750011,1494,88,109844.0
060375750012,2731,247,76691.0
060375750021,1989,320,101357.0
060375750022,1607,247,58629.0
060375750023,958,252,106250.0
060375751011,2425,133,55391.0
060375751012,1854,150,71783.0
060375751021,2400,92,66250.0
060375751022,1850,237,42708.0
060375751031,1874,151,53355.0
060375751032,1710,128,61250.0
060375751033,1523,127,81250.0
060375752011,1107,182,
060375752012,1917,205,68917.0
060375752013,1311,201,29653.0
060375752021,1503,183,51406.0
060375752022,1601,247,63421.0
060375752023,1073,134,122552.0
060375753001,646,229,19844.0
060375753002,1256,178,29615.0
060375753003,2162,130,47139.0
060375754011,648,95,
060375754012,1682,130,36825.0
060375754013,1929,56,50202.0
060375754021,2534,135,57875.0
060375754022,1216,89,115833.0
060375758011,1707,90,39617.0
060375758012,534,25,44423.0
060375758021,2034,99,53060.0
060375758022,2416,256,63048.0
060375758031,1233,460,24643.0
060375758032,1294,427,19659.0
060375759011,818,135,82112.0
060375759012,1166,47,31696.0
060375759013,538,54,119773.0
060375759014,1008,50,65577.0
060375759021,1969,104,65466.0
060375759022,1939,178,57967.0
060375759023,961,74,77854.0
060375760011,1659,389,114821.0
060375760012,1456,28,138929.0
060375760013,2890,105,97827.0
060375762001,817,101,37059.0
060375762002,1653,243,42147.0
060375762003,885,182,47555.0
060375762004,370,17,56750.0
060375762005,1465,65,81791.0
060375763011,1649,255,45789.0
060375763012,995,96,99355.0
060375763013,1549,233,36641.0
060375763014,563,94,84330.0
060375763021,637,33,87826.0
060375763022,1177,138,36768.0
060375763023,1172,202,70132.0
060375764011,1115,93,68125.0
060375764012,2818,215,62647.0
060375764021,1878,172,56769.0
060375764022,2378,170,48421.0
060375764031,2486,57,65469.0
060375764032,2328,121,81217.0
060375765011,1699,55,40804.0
060375765012,1106,217,52857.0
060375765021,3367,303,91984.0
060375765022,688,27,85568.0
060375765023,942,60,55300.0
060375765031,2183,273,57431.0
060375765032,1736,44,75466.0
060375766011,1175,391,104545.0
060375766012,1092,63,69028.0
060375766013,1926,108,60234.0
060375766020,0,0,
060375766021,1636,237,131698.0
060375766022,1190,251,59310.0
060375766023,963,18,102661.0
060375766024,812,5,51175.0
060375767001,1336,284,109712.0
060375767002,866,170,94116.0
060375767003,1961,319,93203.0
060375768011,1076,36,35487.0
060375768012,1215,142,81905.0
060375768013,1469,206,70820.0
060375768021,2635,326,99338.0
060375768022,1791,302,94028.0
060375769011,2033,130,58125.0
060375769012,1652,77,73558.0
060375769013,1467,40,65179.0
060375769031,2399,313,75571.0
060375769032,1619,56,70085.0
060375769041,1632,139,74083.0
060375769042,1466,119,53239.0
060375770001,2086,82,77204.0
060375770002,2064,329,60915.0
060375770003,1056,47,87364.0
060375770004,1229,70,100149.0
060375770005,558,124,182153.0
060375771001,1491,165,111915.0
060375771002,928,291,104861.0
060375771003,1104,279,89805.0
060375771004,1863,90,79745.0
060375771005,2066,50,90822.0
060375772001,1676,259,80461.0
060375772002,1037,120,110323.0
060375772003,1289,94,107683.0
060375772004,1891,182,118470.0
060375773001,1159,0,66607.0
060375773002,1143,123,138383.0
060375773003,663,110,132534.0
060375773004,838,168,96833.0
060375773005,1352,210,99640.0
060375773006,780,55,74924.0
060375774001,647,181,207209.0
060375774002,456,80,180625.0
060375774003,991,189,100938.0
060375774004,713,154,104637.0
060375775011,1384,275,107730.0
060375775012,1152,516,154883.0
060375775013,797,314,129286.0
060375775041,612,143,83450.0
060375775042,760,180,109524.0
060375776021,1601,470,117643.0
060375776022,1628,553,100083.0
060375776041,1655,607,108571.0
060375776051,2206,282,115000.0
060375776052,1607,997,198281.0
060375776053,848,145,114389.0
060375776061,1487,281,250001.0
060375776062,2388,248,105192.0
060375777001,1019,317,63900.0
060375777002,1981,138,88125.0
060375777003,1681,171,106729.0
060375778001,1064,214,114449.0
060375778002,1858,311,121382.0
060375778003,1744,143,101375.0
060375779001,873,104,119659.0
060375779002,1077,370,68472.0
060375779003,640,214,108125.0
060375779004,3008,766,74667.0
060375780001,982,101,73628.0
060375780002,2160,156,58894.0
060375780003,1000,204,148563.0
060375780004,1218,301,14881.0
060375781001,2249,52,
060375990001,518,35,72273.0
060375990002,833,194,102868.0
060375990003,977,174,91366.0
060375990004,930,70,143417.0
060375991001,217,0,
060375991002,506,70,
060376001001,2979,410,46618.0
060376001002,1487,103,88776.0
060376001003,2718,155,56455.0
060376002011,2602,115,58646.0
060376002012,1358,168,55469.0
060376002013,1191,122,35703.0
060376002021,1462,116,32300.0
060376002022,3349,539,32877.0
060376002023,2112,443,
060376003021,1202,388,74375.0
060376003022,630,109,79167.0
060376003023,869,90,
060376003031,1040,70,43523.0
060376003032,1536,106,31913.0
060376003033,1602,44,44338.0
060376003041,2008,143,58627.0
060376003042,1011,58,46705.0
060376003043,927,39,46726.0
060376004001,1379,143,23203.0
060376004002,368,37,112917.0
060376004003,901,140,102841.0
060376004004,1560,387,75294.0
060376005011,1248,293,68929.0
060376005012,1262,316,109250.0
060376006011,398,83,61250.0
060376006012,1370,251,135905.0
060376006013,826,111,60357.0
060376006021,2693,232,65129.0
060376007021,976,172,129821.0
060376007022,1061,158,112750.0
060376007023,2601,295,108667.0
060376007031,1623,451,104595.0
060376007041,1212,230,85694.0
060376007042,1815,376,73512.0
060376008011,887,244,
060376008012,947,136,96739.0
060376008013,404,64,175247.0
060376008014,628,107,128110.0
060376008021,542,125,97273.0
060376008022,827,215,78406.0
060376008023,1089,299,47299.0
060376009021,1766,236,
060376009022,1256,135,49885.0
060376009023,1585,218,62250.0
060376009024,1775,371,64056.0
060376009111,1796,259,
060376009112,1746,141,85048.0
060376009121,1996,274,79514.0
060376009122,2108,226,70733.0
060376009123,709,65,97000.0
060376010011,1065,107,122389.0
060376010012,1095,411,45600.0
060376010021,1553,153,90056.0
060376010022,1600,131,32161.0
060376010023,1869,233,77565.0
060376011001,2848,227,59129.0
060376011002,1972,113,64386.0
060376011003,2379,368,61277.0
060376012021,1283,241,66515.0
060376012022,1118,204,90057.0
060376012023,1444,256,88170.0
060376012111,1620,324,50446.0
060376012112,1376,77,43173.0
060376012121,1416,238,77917.0
060376012122,1042,152,85586.0
060376012123,1793,78,55638.0
060376012124,803,80,91359.0
060376013011,808,175,109048.0
060376013012,1080,131,101346.0
060376013021,321,192,
060376013022,2437,179,102861.0
060376013023,1443,16,70871.0
060376013024,2312,212,76138.0
060376013031,1521,240,53490.0
060376013032,1338,50,64708.0
060376013033,2606,255,41506.0
060376014011,1464,154,53454.0
060376014012,2043,175,67604.0
060376014013,3087,652,66898.0
060376014021,1571,151,94537.0
060376014022,1194,91,72011.0
060376014023,852,107,51845.0
060376014024,833,155,47000.0
060376015011,1265,197,68250.0
060376015012,2375,131,53879.0
060376015021,2810,522,63173.0
060376015022,613,83,83897.0
060376016001,1504,157,
060376016002,1439,158,58021.0
060376016003,1124,77,73090.0
060376017001,1535,43,43359.0
060376017002,2144,80,45101.0
060376017003,1584,92,51607.0
060376018011,1286,129,53715.0
060376018012,1763,155,67446.0
060376018021,1281,122,86339.0
060376018022,1174,139,84833.0
060376018023,999,112,77216.0
060376019001,2721,336,64671.0
060376019002,1731,99,65625.0
060376020021,1437,119,64722.0
060376020022,1599,146,83839.0
060376020031,2053,105,58977.0
060376020032,2167,373,95991.0
060376021031,1400,333,23101.0
060376021032,1119,117,64028.0
060376021033,2957,304,37177.0
060376021041,3374,304,73056.0
060376021042,2272,236,69091.0
060376021051,1325,146,42589.0
060376021052,2555,149,59852.0
060376021061,2821,294,75729.0
060376021062,2709,142,91471.0
060376021063,667,100,96354.0
060376022011,1094,111,109670.0
060376022012,1101,81,152039.0
060376022013,1395,413,150804.0
060376022014,904,42,136296.0
060376022021,1737,324,94288.0
060376022022,1145,61,66042.0
060376023011,1344,175,105658.0
060376023012,2050,315,138333.0
060376023013,1476,312,109375.0
060376023014,2008,307,141667.0
060376023015,0,0,
060376023021,477,48,172031.0
060376023022,555,49,175170.0
060376023023,2274,279,174904.0
060376023024,1490,215,160313.0
060376024021,1931,76,
060376024022,1441,221,115972.0
060376024023,1445,88,102120.0
060376024024,1339,180,86016.0
060376024025,1038,159,108935.0
060376024031,1357,97,52500.0
060376024032,1547,244,68309.0
060376024033,1362,104,97188.0
060376024041,993,63,67614.0
060376024042,2343,211,67273.0
060376024043,2596,266,67845.0
060376025041,2718,112,72989.0
060376025042,2131,98,44464.0
060376025051,2553,107,70792.0
060376025052,2151,61,63413.0
060376025061,1662,100,73233.0
060376025062,2350,210,53125.0
060376025071,2785,254,51149.0
060376025072,1893,171,51736.0
060376025101,2058,98,60234.0
060376025102,1946,36,43846.0
060376025111,1826,76,73109.0
060376025112,2403,325,41445.0
060376025121,768,67,68625.0
060376025122,1121,157,80076.0
060376025131,1428,54,65896.0
060376026011,1500,375,104630.0
060376026012,940,135,45392.0
060376026013,1571,157,102449.0
060376026014,978,111,116304.0
060376026021,1665,485,76615.0
060376026022,994,239,66332.0
060376027001,1690,290,118641.0
060376027002,1855,623,118906.0
060376028011,2338,56,56433.0
060376028012,1862,340,63450.0
060376028021,629,163,111750.0
060376028022,1049,139,132188.0
060376028023,1153,199,92112.0
060376028024,1607,154,151154.0
060376029001,1802,229,63850.0
060376029002,1286,184,113644.0
060376029003,1168,183,112875.0
060376030041,1797,225,77765.0
060376030051,2959,211,61825.0
060376030052,2093,185,104479.0
060376030053,1419,82,63958.0
060376030061,1447,209,67885.0
060376030062,523,126,89176.0
060376030071,1175,142,65081.0
060376030072,2296,325,111875.0
060376030081,2136,211,43452.0
060376030082,1697,437,83984.0
060376031011,1681,285,73906.0
060376031012,2054,218,125903.0
060376031013,1143,66,39846.0
060376031021,1270,134,73393.0
060376031022,1227,199,69514.0
060376031023,915,381,50938.0
060376032001,788,161,107255.0
060376032002,1313,441,110569.0
060376032003,1239,397,136170.0
060376033011,943,328,66964.0
060376033012,1267,333,75000.0
060376033013,1231,259,57250.0
060376033021,863,73,120875.0
060376033022,2257,644,71638.0
060376033023,1161,186,64931.0
060376034001,1205,259,89792.0
060376034002,1299,190,59583.0
060376034003,1342,193,116932.0
060376035001,736,62,133750.0
060376035002,1020,151,110294.0
060376035003,1178,177,80385.0
060376036001,1721,371,88750.0
060376036002,772,94,114067.0
060376036003,1694,303,80179.0
060376037021,1115,257,103333.0
060376037022,1198,282,117557.0
060376037023,1168,313,141029.0
060376037024,1295,359,96750.0
060376037031,1682,273,120750.0
060376037032,907,220,123750.0
060376037051,2637,180,75565.0
060376037061,1409,118,76410.0
060376037062,2141,125,57926.0
060376038011,2306,155,69067.0
060376038012,1819,195,97019.0
060376038013,749,113,
060376038021,2810,220,102946.0
060376038022,1210,253,69529.0
060376039011,2305,357,120469.0
060376039012,1502,189,113313.0
060376039021,1692,260,58750.0
060376039022,1794,64,79102.0
060376040011,1752,64,65469.0
060376040012,2278,257,77837.0
060376040013,587,34,111420.0
060376040021,842,65,57917.0
060376040022,1823,149,56292.0
060376040023,567,20,95905.0
060376040024,551,122,140132.0
060376041011,1691,55,69858.0
060376041012,1015,112,78208.0
060376041013,1169,80,72375.0
060376041021,1106,56,87000.0
060376041022,1545,280,92279.0
060376042001,955,111,91181.0
060376042002,1212,122,
060376042003,2532,327,80833.0
060376042004,1138,135,49896.0
060376099001,845,118,70750.0
060376099002,886,319,108750.0
060376200011,1064,83,144696.0
060376200012,1217,152,132841.0
060376200013,1928,210,183000.0
060376200021,1057,83,145417.0
060376200022,1231,131,204375.0
060376200023,1120,224,71667.0
060376201011,1398,174,166333.0
060376201012,1799,494,109792.0
060376201013,2214,234,130109.0
060376201021,1046,165,144125.0
060376201022,721,18,110208.0
060376201023,2068,283,170227.0
060376202011,864,84,152500.0
060376202012,684,73,163403.0
060376203011,1055,138,210393.0
060376203012,1295,229,239345.0
060376203013,880,195,165427.0
060376203014,993,141,250001.0
060376203031,1412,221,250001.0
060376203032,1546,283,129250.0
060376203033,1061,148,189472.0
060376203034,634,94,250001.0
060376203051,502,105,170064.0
060376203052,1560,218,212092.0
060376203053,763,65,245469.0
060376203054,1128,133,
060376203055,361,90,120875.0
060376203056,415,80,
060376203057,1309,182,147330.0
060376204001,1428,474,184444.0
060376204002,767,148,175833.0
060376204003,1254,259,125250.0
060376204004,1769,207,202880.0
060376205011,1441,118,140417.0
060376205012,668,349,223750.0
060376205013,1013,122,
060376205014,855,46,
060376205015,553,104,162917.0
060376205016,1278,86,176777.0
060376205211,1878,106,142315.0
060376205212,870,76,95032.0
060376205213,631,32,68958.0
060376205214,1207,136,187614.0
060376205221,1154,121,164321.0
060376205222,1999,288,163413.0
060376205223,1463,291,114359.0
060376206011,936,156,
060376206012,1369,128,175214.0
060376206013,2087,282,120326.0
060376206014,1773,174,117598.0
060376206021,1404,168,165109.0
060376206022,658,226,97319.0
060376206023,553,78,
060376206024,1608,231,175732.0
060376206025,1623,347,145104.0
060376207011,2260,114,143393.0
060376207012,1855,240,97409.0
060376207013,1197,288,198631.0
060376207014,1813,216,235505.0
060376207031,1049,141,250001.0
060376207032,1310,83,241311.0
060376207033,1278,104,195385.0
060376207041,2609,242,201773.0
060376207042,1208,191,159000.0
060376208011,388,163,
060376208012,1207,225,250001.0
060376208013,944,76,250001.0
060376208014,1192,115,156793.0
060376208015,235,87,86771.0
060376208021,1092,117,
060376208022,1422,210,154842.0
060376208023,965,153,214792.0
060376209011,1363,316,250001.0
060376209012,746,164,
060376209013,568,104,250001.0
060376209041,696,68,229519.0
060376209042,1207,168,205643.0
060376209043,879,133,227500.0
060376210011,1083,150,247500.0
060376210012,1047,174,250001.0
060376210013,2422,379,110333.0
060376210051,484,147,
060376210052,1129,294,135625.0
060376210053,391,152,
060376210054,1132,121,250001.0
060376210055,893,128,151742.0
060376210056,720,130,163563.0
060376211021,987,227,200250.0
060376211022,2403,220,198750.0
060376211041,1611,91,232833.0
060376211042,816,71,119509.0
060376211043,1478,132,114948.0
060376211044,1690,181,107045.0
060376211045,962,132,200795.0
060376212011,2478,571,154896.0
060376212012,1917,294,190978.0
060376212013,2700,333,114688.0
060376212041,305,32,128250.0
060376212042,401,57,182118.0
060376212043,2023,542,95746.0
060376213011,1774,313,148310.0
060376213012,1718,247,117287.0
060376213013,1917,404,99926.0
060376213014,1768,352,189881.0
060376213241,1438,288,128482.0
060376213242,613,82,97966.0
060376213243,1446,206,
060376213261,996,106,97227.0
060376213262,1124,147,123368.0
060376213263,978,294,121964.0
060376214001,1270,164,177622.0
060376214002,1168,269,125486.0
060376214003,908,124,237090.0
060376214004,1272,226,212578.0
060376500011,901,330,55735.0
060376500012,865,238,116625.0
060376500013,2171,481,88750.0
060376500014,1043,143,115114.0
060376500015,1044,157,119889.0
060376500031,2064,435,84500.0
060376500032,968,134,85250.0
060376500041,1091,131,121591.0
060376500042,1171,138,140625.0
060376500043,1032,233,118854.0
060376500044,1092,130,58988.0
060376501011,1432,454,91333.0
060376501012,603,228,145096.0
060376501013,1947,283,97813.0
060376501014,1098,122,133229.0
060376501021,771,116,123611.0
060376501022,1395,168,108472.0
060376502001,1020,224,107538.0
060376502002,1335,176,198672.0
060376502003,1954,252,122016.0
060376502004,1612,208,141667.0
060376503001,1256,130,66693.0
060376503002,1899,331,152798.0
060376503003,1845,170,86397.0
060376503004,1919,293,98914.0
060376503005,975,335,51296.0
060376504011,1100,283,138542.0
060376504012,581,104,124653.0
060376504013,808,89,164643.0
060376504014,1352,152,163561.0
060376504015,632,134,136875.0
060376505011,1244,211,180144.0
060376505012,733,92,223750.0
060376505013,802,200,124219.0
060376505021,2644,612,153125.0
060376505022,1570,358,128854.0
060376506031,2455,481,119115.0
060376506032,1287,409,116026.0
060376506041,1156,111,84763.0
060376506042,907,44,65000.0
060376506043,1668,384,71439.0
060376506044,1662,127,52390.0
060376506051,2762,305,106719.0
060376506061,2082,607,70474.0
060376506062,2135,134,130469.0
060376506071,2680,293,99342.0
060376507011,849,121,177125.0
060376507012,1706,451,139821.0
060376507021,1558,241,153063.0
060376507022,1599,291,159792.0
060376507023,1448,310,143813.0
060376508011,2053,333,134234.0
060376508012,1811,433,147849.0
060376508021,2463,143,134531.0
060376508022,1166,367,
060376509011,1675,297,78090.0
060376509012,1168,273,128390.0
060376509013,825,131,118672.0
060376509014,1295,308,123514.0
060376509031,1529,188,90673.0
060376509032,2237,174,75500.0
060376509033,935,62,87529.0
060376509041,733,73,109145.0
060376509042,1724,202,151821.0
060376510011,937,224,129679.0
060376510012,884,326,205417.0
060376510013,2263,438,81957.0
060376510014,1188,310,134129.0
060376510021,1368,227,112955.0
060376510022,1137,252,184931.0
060376510023,1121,423,96094.0
060376510024,1171,181,154239.0
060376511011,2470,590,172625.0
060376511012,2208,455,111923.0
060376511021,2162,300,121779.0
060376511022,1897,746,62778.0
060376512011,979,245,158750.0
060376512012,2182,233,149853.0
060376512013,604,196,
060376512014,856,296,200598.0
060376512211,2168,285,106094.0
060376512212,1446,172,79412.0
060376512221,3634,196,96453.0
060376512222,901,0,137550.0
060376512223,1686,291,106615.0
060376513021,849,237,101152.0
060376513022,1574,489,158264.0
060376513023,1020,153,188690.0
060376513024,601,59,247569.0
060376513025,931,123,111922.0
060376513026,841,286,227105.0
060376513041,584,130,107303.0
060376513042,828,171,93609.0
060376513043,1522,369,115132.0
060376513044,1081,270,170476.0
060376513045,1000,127,116918.0
060376514011,1280,682,
