h3,pop,pct65,income,ac_est
882830c73bfffff,2418.0,10.88,150897.41325856603,63.05
882830c73dfffff,1626.0,21.84,126063.31865193647,55.04
882830c741fffff,9.0,24.25,121500.0,53.24
882830c743fffff,9.0,24.25,121500.0,53.24
882830c745fffff,9.0,24.25,121500.0,53.24
882830c747fffff,9.0,24.25,121500.0,53.24
882830c749fffff,9.0,24.25,121499.99999999999,52.72
882830c74bfffff,9.0,24.25,121500.0,53.24
882830c74dfffff,9.0,24.25,121500.0,53.24
882830c751fffff,189.0,21.05,250001.00000000003,94.72
882830c753fffff,187.0,21.42,250001.0,93.51
882830c755fffff,97.0,15.72,243200.11421862434,89.73
882830c757fffff,209.0,16.24,250001.0,93.51
882830c759fffff,163.0,21.44,249008.4290596075,91.15
882830c75bfffff,190.0,21.56,248533.01442686847,91.0
882830c75dfffff,25.0,22.07,207936.9409768954,83.96
882830c761fffff,178.0,21.81,146558.70735956222,61.77
882830c763fffff,137.0,22.25,145287.12565094966,61.53
882830c765fffff,492.0,19.25,165569.44026391563,78.34
882830c767fffff,1186.0,17.82,158315.336395218,64.85
882830c769fffff,9.0,24.25,121499.99999999999,52.72
882830c76bfffff,9.0,24.25,121499.99999999999,52.72
882830c76dfffff,9.0,24.25,121500.00000000001,53.72
882830c801fffff,410.0,5.86,140952.0,60.49
882830c803fffff,410.0,5.86,140952.0,60.49
882830c805fffff,138.0,5.77,93291.07972193748,43.32
882830c807fffff,378.0,5.86,138891.1045729068,59.45
882830c809fffff,196.0,10.36,124539.66092558613,54.6
882830c80bfffff,401.0,5.96,140612.1062153666,60.02
882830c80dfffff,176.0,8.1,120146.07463258748,51.81
882830c811fffff,291.0,6.42,143388.133320596,61.17
882830c813fffff,149.0,8.24,151423.0,63.31
882830c815fffff,383.0,5.87,141011.05963580412,60.53
882830c817fffff,242.0,6.67,144530.76039321497,61.42
882830c819fffff,297.0,6.38,143226.55754334966,61.13
882830c81bfffff,149.0,8.24,151423.0,63.31
882830c81dfffff,410.0,5.86,140952.0,60.49
882830c821fffff,95.0,9.1,66597.05585176514,36.13
882830c823fffff,59.0,22.75,87960.90627140216,39.71
882830c825fffff,101.0,27.89,75206.86580956985,37.17
882830c827fffff,106.0,31.37,78911.0,37.8
882830c829fffff,98.0,5.71,64008.99999999999,35.86
882830c82bfffff,98.0,5.71,64009.0,35.9
882830c82dfffff,98.0,5.71,64009.0,35.9
882830c831fffff,19.0,8.31,158608.0,66.44
882830c833fffff,19.0,8.31,158608.0,66.44
882830c835fffff,67.0,32.04,88440.83293074468,39.93
882830c837fffff,60.0,31.01,91459.63166471671,40.31
882830c839fffff,318.0,5.9,141198.1663074919,60.64
882830c83bfffff,19.0,8.3,158302.90309018336,64.82
882830c83dfffff,128.0,6.02,126944.4287127979,55.38
882830c841fffff,139.0,13.92,111546.0,48.44
882830c843fffff,138.0,13.92,111546.0,48.44
882830c845fffff,139.0,13.92,111546.0,48.44
882830c847fffff,139.0,13.92,111546.0,48.44
882830c849fffff,96.0,14.63,126217.06384155694,55.11
882830c84bfffff,566.0,7.7,161973.11831166342,71.04
882830c84dfffff,112.0,14.31,119558.43842481294,51.42
882830c851fffff,1463.0,7.04,160507.92570744586,70.66
882830c853fffff,1370.0,12.11,130646.60555843315,57.26
882830c855fffff,169.0,12.41,123469.71590014557,54.27
882830c857fffff,330.0,6.86,137315.611653257,58.85
882830c859fffff,985.0,9.3,118278.0399043981,50.24
882830c85bfffff,956.0,11.09,127575.1152723934,55.53
882830c85dfffff,1648.0,6.73,165694.66167037035,78.41
882830c861fffff,21.0,8.01,147768.42731617,62.1
882830c863fffff,85.0,5.81,67470.32763754223,36.24
882830c865fffff,46.0,6.4,88932.81090543978,40.07
882830c867fffff,96.0,5.73,64513.63246731956,35.97
882830c869fffff,77.0,13.22,117455.51721508185,49.87
882830c86bfffff,77.0,13.22,117456.271942153,49.89
882830c86dfffff,19.0,8.31,158608.0,66.44
882830c881fffff,8.0,8.31,158608.0,66.44
882830c885fffff,11.0,8.31,158608.0,66.44
882830c889fffff,19.0,8.31,158608.0,66.44
882830c88bfffff,2.0,8.31,158608.0,66.44
882830c88dfffff,19.0,8.31,158608.0,66.44
882830c8a1fffff,10.0,8.31,158608.0,66.44
882830c8a5fffff,19.0,8.31,158608.0,66.44
882830c8a7fffff,1.0,8.31,158608.0,66.44
882830c8a9fffff,18.0,8.31,158608.0,66.44
882830c8adfffff,19.0,8.31,158608.0,66.44
882830c8c1fffff,149.0,8.24,151423.0,63.31
882830c8c3fffff,147.0,8.24,151431.5665468023,63.38
882830c8c5fffff,149.0,8.24,151423.0,63.31
882830c8c7fffff,68.0,8.25,152664.93443385384,63.63
882830c8c9fffff,267.0,9.73,128740.26925183093,55.93
882830c8cbfffff,244.0,9.56,131391.7948013915,57.52
882830c8cdfffff,149.0,8.24,151423.0,63.31
882830c8d1fffff,229.0,10.31,120000.0,51.54
882830c8d5fffff,145.0,9.58,131284.8555560813,57.46
882830c8d9fffff,385.0,10.31,120000.0,51.54
882830c8dbfffff,224.0,10.04,120002.7723864667,51.57
882830c8ddfffff,322.0,10.05,123839.03639110316,54.38
882830c8e1fffff,41.0,8.26,154139.27366128739,64.07
882830c8e3fffff,19.0,8.31,158608.0,66.44
882830c8e5fffff,19.0,8.31,158608.0,66.44
882830c8e7fffff,19.0,8.31,158608.0,66.44
882830c8e9fffff,149.0,8.24,151423.0,63.31
882830c8ebfffff,74.0,8.25,152473.236502158,63.58
882830c8edfffff,33.0,8.27,155078.44371395637,64.31
882830c901fffff,19.0,8.31,158608.0,66.44
882830c903fffff,19.0,8.31,158608.0,66.44
882830c905fffff,19.0,8.31,158608.0,66.44
882830c907fffff,19.0,8.31,158608.0,66.44
882830c909fffff,19.0,8.31,158608.0,66.44
882830c90bfffff,19.0,8.31,158608.0,66.44
882830c90dfffff,19.0,8.31,158608.0,66.44
882830c911fffff,120.0,21.23,78911.0,37.8
882830c913fffff,124.0,18.72,,66.44
882830c915fffff,36.0,15.16,149891.52869586932,62.94
882830c917fffff,61.0,16.82,158608.0,66.44
882830c919fffff,90.0,34.45,81300.9819794384,38.21
882830c91bfffff,115.0,24.49,78911.0,37.8
882830c91dfffff,64.0,31.58,89725.20271089861,40.13
882830c921fffff,17.0,8.31,158608.0,66.44
882830c923fffff,16.0,8.31,158608.0,66.44
882830c927fffff,1.0,8.31,158608.0,66.44
882830c929fffff,14.0,8.31,158608.0,66.44
882830c92bfffff,19.0,8.31,158608.0,66.44
882830c92dfffff,11.0,8.31,158608.0,66.44
882830c931fffff,19.0,8.31,158608.0,66.44
882830c933fffff,19.0,8.31,158608.0,66.44
882830c935fffff,10.0,8.31,158608.0,66.44
882830c937fffff,19.0,8.31,158608.0,66.44
882830c939fffff,19.0,8.31,158608.0,66.44
882830c93bfffff,19.0,8.31,158608.0,66.44
882830c93dfffff,19.0,8.31,158608.0,66.44
882830c941fffff,19.0,8.31,158608.0,66.44
882830c943fffff,19.0,8.31,158608.0,66.44
882830c945fffff,15.0,8.31,158607.99999999997,64.98
882830c947fffff,19.0,8.31,158608.0,66.44
882830c949fffff,19.0,8.31,158608.0,66.44
882830c94bfffff,19.0,8.31,158608.0,66.44
882830c94dfffff,15.0,8.31,158608.0,66.44
882830c951fffff,19.0,8.31,158608.0,66.44
882830c953fffff,34.0,10.52,107207.51210669623,47.01
882830c955fffff,19.0,8.31,158608.0,66.44
882830c957fffff,19.0,8.39,158346.27744538643,64.87
882830c959fffff,21.0,7.91,144174.82754348312,61.33
882830c95bfffff,78.0,5.87,69778.94068259466,36.44
882830c95dfffff,19.0,8.31,158608.0,66.44
882830c961fffff,2.0,8.31,158608.0,66.44
882830c963fffff,6.0,8.31,158608.0,66.44
882830c967fffff,2.0,8.31,158608.0,66.44
882830c969fffff,1.0,8.31,158608.0,66.44
882830c96bfffff,14.0,8.31,158608.0,66.44
882830c981fffff,19.0,8.31,158608.0,66.44
882830c983fffff,19.0,8.31,158608.0,66.44
882830c985fffff,19.0,8.31,158608.0,66.44
882830c987fffff,19.0,8.31,158608.0,66.44
882830c989fffff,60.0,30.99,91539.11546855172,40.33
882830c98bfffff,19.0,8.31,158608.0,66.44
882830c98dfffff,39.0,17.17,136604.96081200842,58.76
882830c991fffff,19.0,8.31,158608.0,66.44
882830c993fffff,15.0,8.31,158608.0,66.44
882830c995fffff,19.0,8.31,158608.0,66.44
882830c997fffff,19.0,8.31,158608.0,66.44
882830c999fffff,19.0,8.31,158608.0,66.44
882830c99bfffff,13.0,8.31,158608.0,66.44
882830c99dfffff,19.0,8.31,158608.0,66.44
882830c9a1fffff,19.0,8.31,158608.0,66.44
882830c9a3fffff,19.0,8.31,158608.0,66.44
882830c9a5fffff,19.0,8.31,158608.0,66.44
882830c9a7fffff,19.0,8.31,158608.0,66.44
882830c9a9fffff,19.0,8.31,158608.0,66.44
882830c9abfffff,19.0,8.31,158608.0,66.44
882830c9adfffff,19.0,8.31,158608.0,66.44
882830c9b1fffff,19.0,8.31,158608.0,66.44
882830c9b3fffff,19.0,8.31,158608.0,66.44
882830c9b5fffff,19.0,8.31,158608.0,66.44
882830c9b7fffff,14.0,8.31,158608.0,66.44
882830c9b9fffff,19.0,8.31,158608.0,66.44
882830c9bbfffff,19.0,8.31,158608.0,66.44
882830c9bdfffff,19.0,8.31,158608.0,66.44
882830c9c1fffff,106.0,31.32,78911.0,37.8
882830c9c3fffff,102.0,35.26,78911.0,37.8
882830c9c5fffff,124.0,18.72,,66.44
882830c9c7fffff,113.0,25.7,78911.0,37.8
882830c9c9fffff,102.0,35.23,78911.0,37.8
882830c9cbfffff,102.0,35.26,78911.0,37.8
882830c9cdfffff,123.0,19.25,78911.0,37.8
882830c9d1fffff,63.0,31.43,90217.04640985311,40.22
882830c9d3fffff,19.0,8.31,158608.0,66.44
882830c9d5fffff,80.0,33.58,83868.51955149526,38.74
882830c9d7fffff,19.0,8.31,158608.0,66.44
882830c9d9fffff,68.0,32.17,88053.84671196627,39.76
882830c9dbfffff,30.0,20.85,121503.60001883023,53.85
882830c9ddfffff,102.0,35.26,78911.0,37.8
882830c9e1fffff,19.0,8.31,158608.0,66.44
882830c9e3fffff,19.0,8.31,158608.0,66.44
882830c9e5fffff,19.0,8.31,158608.0,66.44
882830c9e7fffff,19.0,8.31,158608.0,66.44
882830c9e9fffff,54.0,16.29,158608.0,66.44
882830c9ebfffff,53.0,16.21,158608.0,66.44
882830c9edfffff,19.0,8.31,158608.0,66.44
882830ca01fffff,1900.0,10.3,106618.66668306958,46.84
882830ca03fffff,1524.0,10.98,110845.52286323701,48.08
882830ca05fffff,818.0,13.0,88765.4444369948,40.02
882830ca07fffff,1573.0,12.44,104293.92120447723,46.53
882830ca09fffff,1603.0,10.42,136583.9188965665,58.74
882830ca0bfffff,1852.0,7.13,128985.13033821153,56.31
882830ca0dfffff,1206.0,4.74,149808.30544233884,62.92
882830ca11fffff,1430.0,9.03,140552.60081868648,59.96
882830ca13fffff,1365.0,11.5,141933.58685360668,60.84
882830ca15fffff,1235.0,4.69,173606.33821257728,80.27
882830ca17fffff,1073.0,10.6,152905.641775402,63.72
882830ca19fffff,1942.0,13.49,168333.88127726785,79.96
882830ca1bfffff,1300.0,12.75,161927.64935690543,71.02
882830ca1dfffff,1510.0,5.43,144444.04138050138,61.39
882830ca21fffff,89.0,14.82,130230.00000000001,57.08
882830ca23fffff,89.0,14.82,130230.0,56.88
882830ca25fffff,89.0,14.82,130230.0,56.88
882830ca27fffff,89.0,14.82,130229.99999999999,56.69
882830ca29fffff,89.0,14.82,130229.99999999999,56.69
882830ca2bfffff,262.0,11.63,133195.62258583712,57.9
882830ca2dfffff,89.0,14.82,130230.0,56.88
882830ca31fffff,89.0,14.82,130230.0,56.88
882830ca33fffff,706.0,11.66,137264.12611480933,58.83
882830ca35fffff,89.0,14.82,130230.0,56.88
882830ca37fffff,823.0,8.51,136871.88800552834,58.78
882830ca39fffff,928.0,9.68,141910.66801020582,60.8
882830ca3bfffff,867.0,12.23,143936.15952596054,61.26
882830ca3dfffff,505.0,10.57,137735.528833215,58.96
882830ca41fffff,498.0,5.35,148924.99662949174,62.57
882830ca43fffff,491.0,16.82,128192.83184127684,55.66
882830ca45fffff,482.0,4.98,137368.0564747479,58.87
882830ca47fffff,1457.0,7.01,139632.06862610162,59.71
882830ca49fffff,266.0,6.07,162308.0,71.23
882830ca4bfffff,329.0,9.2,151253.64235015432,63.19
882830ca4dfffff,335.0,5.61,149626.98973419904,62.7
882830ca51fffff,1364.0,20.34,126220.25302284468,55.13
882830ca53fffff,1885.0,13.04,171802.6600975995,80.13
882830ca55fffff,1847.0,18.31,82458.50944273331,38.54
882830ca57fffff,1862.0,9.63,115145.37532807072,49.38
882830ca59fffff,745.0,26.89,113823.96086372742,49.05
882830ca5bfffff,1168.0,34.49,127545.11684895257,55.51
882830ca5dfffff,373.0,10.75,145799.0,61.58
882830ca61fffff,89.0,14.82,130230.00000000001,57.08
882830ca63fffff,89.0,14.82,130230.00000000001,57.08
882830ca65fffff,89.0,14.82,130229.99999999999,56.69
882830ca67fffff,89.0,14.82,130230.0,56.88
882830ca69fffff,89.0,14.82,130229.99999999999,56.69
882830ca6bfffff,126.0,11.25,132821.99141170265,57.83
882830ca6dfffff,89.0,14.82,130230.0,56.88
882830ca81fffff,506.0,15.97,161201.15238666808,70.84
882830ca83fffff,487.0,13.3,140423.58159824778,59.87
882830ca85fffff,1606.0,10.37,160554.00332367542,70.69
882830ca87fffff,1367.0,13.3,139227.41056677126,59.56
882830ca89fffff,648.0,11.24,156561.4198406399,64.42
882830ca8bfffff,654.0,11.1,153611.9653113294,63.92
882830ca8dfffff,919.0,12.16,164488.15834628957,71.77
882830ca91fffff,872.0,7.16,118034.28224684093,50.11
882830ca93fffff,836.0,14.44,110626.03726457052,48.01
882830ca95fffff,448.0,9.24,121217.16798748853,52.06
882830ca97fffff,261.0,9.58,119666.84803115415,51.46
882830ca99fffff,1408.0,11.55,105396.06626612933,46.64
882830ca9bfffff,1090.0,10.34,121365.97862882151,52.5
882830ca9dfffff,798.0,7.35,117664.27948756219,49.98
882830caa1fffff,1818.0,13.62,109501.3120030309,47.83
882830caa3fffff,2144.0,7.27,98149.22692403811,44.18
882830caa5fffff,1234.0,12.41,119657.07356901537,51.44
882830caa7fffff,418.0,7.4,119343.06206768773,51.33
882830caa9fffff,1485.0,11.93,133463.37052865585,58.08
882830caabfffff,2356.0,14.22,106930.52404753357,46.9
882830caadfffff,1348.0,15.89,111150.22008089557,48.1
882830cab1fffff,578.0,27.11,43855.93476772195,35.27
882830cab3fffff,431.0,18.72,81585.30300026911,38.23
882830cab5fffff,1087.0,7.86,99917.05592143117,44.67
882830cab7fffff,386.0,10.48,119235.38757324318,51.28
882830cab9fffff,521.0,19.24,151160.19054581202,63.16
882830cabbfffff,381.0,21.12,76516.82037825801,37.48
882830cabdfffff,1725.0,13.71,107443.90108155576,47.1
882830cac1fffff,1169.0,4.58,121528.88683337157,53.87
882830cac3fffff,1188.0,9.75,132519.15022580116,57.77
882830cac5fffff,963.0,12.42,184465.4683434736,81.81
882830cac7fffff,665.0,12.29,186523.62414482448,82.08
882830cac9fffff,1169.0,5.48,124919.73033161109,54.69
882830cacbfffff,1216.0,8.19,132471.33701330138,57.74
882830cacdfffff,947.0,10.86,177046.19616725715,80.91
882830cad1fffff,2255.0,13.28,127111.78014814128,55.42
882830cad3fffff,2302.0,12.82,116620.20987283839,49.71
882830cad5fffff,1380.0,11.16,105202.19934069677,46.62
882830cad7fffff,1039.0,12.97,123846.09098687337,54.4
882830cad9fffff,1612.0,9.02,121022.87326119236,51.99
882830cadbfffff,1266.0,8.65,120763.50878806227,51.95
882830caddfffff,1885.0,8.78,111764.67818300605,48.5
882830cae1fffff,1112.0,11.2,148422.05144201237,62.48
882830cae3fffff,1317.0,11.35,157019.29404781974,64.62
882830cae5fffff,885.0,9.41,139102.50057776083,59.54
882830cae7fffff,925.0,9.47,138568.40904950732,59.12
882830cae9fffff,1340.0,10.22,173378.2557309352,80.24
882830caebfffff,1284.0,11.12,163710.87112868152,71.55
882830caedfffff,1005.0,12.19,144152.0,61.28
882830cb01fffff,67.0,15.95,165842.0,79.0
882830cb03fffff,67.0,15.95,165842.0,79.0
882830cb05fffff,67.0,15.95,165842.0,79.0
882830cb07fffff,67.0,15.95,165842.0,79.0
882830cb09fffff,67.0,15.95,165842.0,79.0
882830cb0bfffff,67.0,15.95,165842.0,79.0
882830cb0dfffff,67.0,15.95,165842.0,79.0
882830cb11fffff,77.0,15.39,148648.55324300172,62.52
882830cb13fffff,128.0,14.06,114339.85555681019,49.18
882830cb15fffff,88.0,15.03,141250.36041066272,60.66
882830cb17fffff,124.0,13.83,112485.54703342113,48.63
882830cb19fffff,82.0,15.1,139075.71096610962,59.51
882830cb1bfffff,89.0,14.82,130230.00000000001,57.08
882830cb1dfffff,67.0,15.95,165842.0,79.0
882830cb21fffff,67.0,15.92,165811.26708054057,78.47
882830cb23fffff,52.0,15.09,165024.46163998573,78.23
882830cb25fffff,61.0,15.73,165626.42431867684,78.36
882830cb27fffff,20.0,8.72,159000.65302636952,67.94
882830cb29fffff,67.0,15.95,165842.0,79.0
882830cb2bfffff,67.0,15.95,165842.0,79.0
882830cb2dfffff,67.0,15.95,165842.0,79.0
882830cb31fffff,35.0,13.15,161763.85831203542,71.0
882830cb33fffff,19.0,8.31,158608.0,66.44
882830cb35fffff,21.0,9.44,159682.533084556,68.14
882830cb37fffff,19.0,8.31,158608.0,66.44
882830cb39fffff,82.0,15.27,147487.65220666022,62.01
882830cb3bfffff,89.0,13.44,115632.3637541904,49.49
882830cb3dfffff,67.0,15.95,165841.4876926884,78.52
882830cb41fffff,67.0,15.95,165842.0,79.0
882830cb43fffff,67.0,15.95,165842.0,79.0
882830cb45fffff,67.0,15.95,165842.0,79.0
882830cb47fffff,67.0,15.95,165842.0,79.0
882830cb49fffff,67.0,15.95,165842.0,79.0
882830cb4bfffff,67.0,15.95,165842.0,79.0
882830cb4dfffff,67.0,15.95,165842.0,79.0
882830cb51fffff,72.0,15.64,156119.76591601808,64.36
882830cb53fffff,88.0,14.85,131094.81168791626,57.41
882830cb55fffff,67.0,15.95,165842.0,79.0
882830cb57fffff,67.0,15.95,165713.5392776607,78.43
882830cb59fffff,79.0,15.25,143641.14230636414,61.22
882830cb5bfffff,89.0,14.82,130230.0,56.88
882830cb5dfffff,67.0,15.95,165842.0,79.0
882830cb61fffff,67.0,15.95,165842.0,79.0
882830cb63fffff,67.0,15.95,165842.0,79.0
882830cb65fffff,67.0,15.95,165842.0,79.0
882830cb67fffff,67.0,15.95,165842.0,79.0
882830cb69fffff,67.0,15.95,165842.0,79.0
882830cb6bfffff,67.0,15.95,165842.0,79.0
882830cb6dfffff,67.0,15.95,165842.0,79.0
882830cc01fffff,1.0,23.29,85750.0,39.12
882830cc03fffff,0.0,23.29,85750.0,39.12
882830cc09fffff,29.0,23.29,85749.99999999999,38.84
882830cc0bfffff,35.0,23.29,85750.0,39.12
882830cc1dfffff,12.0,23.29,85750.00000000001,39.38
882830cc41fffff,31.0,23.29,85750.0,39.12
882830cc43fffff,39.0,23.29,85750.0,39.12
882830cc47fffff,8.0,23.29,85750.0,39.12
882830cc49fffff,43.0,19.4,85750.0,39.12
882830cc4bfffff,39.0,23.29,85750.0,39.12
882830cc4dfffff,19.0,23.24,85750.0,39.12
882830cc51fffff,39.0,23.29,85750.0,39.12
882830cc53fffff,3.0,23.29,85750.0,39.12
882830cc55fffff,39.0,23.29,85750.0,39.12
882830cc57fffff,31.0,23.29,85750.0,39.12
882830cc59fffff,39.0,23.29,85750.0,39.12
882830cc5bfffff,31.0,23.29,85750.0,39.12
882830cc5dfffff,39.0,23.29,85750.0,39.12
882830ce01fffff,1929.0,13.47,74864.39521035585,37.1
882830ce03fffff,1584.0,6.66,70476.1954319341,36.53
882830ce05fffff,1658.0,15.81,87967.6138719028,39.73
882830ce07fffff,1204.0,12.2,61950.451892358054,35.69
882830ce09fffff,2314.0,14.39,178371.113258835,81.04
882830ce0bfffff,1962.0,15.01,97680.00907845661,44.05
882830ce0dfffff,1477.0,18.33,103462.40545380005,46.26
882830ce11fffff,2208.0,17.31,60652.368593859646,35.62
882830ce13fffff,2903.0,9.67,83694.9192686719,38.69
882830ce15fffff,1600.0,9.92,63565.94743757298,35.82
882830ce17fffff,2300.0,15.27,97280.10289121985,43.92
882830ce19fffff,2227.0,16.65,71822.73533406152,36.62
882830ce1bfffff,2974.0,14.2,76871.36988739135,37.52
882830ce1dfffff,2439.0,20.82,62718.44657670537,35.75
882830ce21fffff,94.0,0.0,,66.44
882830ce23fffff,82.0,2.52,85750.0,39.12
882830ce25fffff,94.0,0.0,,66.44
882830ce27fffff,88.0,1.11,85750.0,39.12
882830ce29fffff,187.0,7.95,80908.38358645036,38.19
882830ce2bfffff,101.0,0.89,58971.0,35.53
882830ce2dfffff,415.0,6.75,59403.39108662428,35.58
882830ce31fffff,39.0,23.29,85750.0,39.12
882830ce33fffff,39.0,23.29,85750.0,39.12
882830ce35fffff,39.0,23.29,85750.0,39.12
882830ce37fffff,39.0,23.29,85750.0,39.12
882830ce39fffff,548.0,12.94,62054.55792659911,35.71
882830ce3bfffff,1669.0,16.9,77908.62315006569,37.61
882830ce3dfffff,54.0,11.98,85749.99999999999,38.84
882830ce41fffff,233.0,11.68,112722.0,48.74
882830ce43fffff,889.0,12.32,187253.3710182275,82.19
882830ce45fffff,243.0,12.25,93993.24702091244,43.41
882830ce47fffff,908.0,12.49,190211.47738881301,82.46
882830ce49fffff,223.0,11.71,113046.01318680582,48.92
882830ce4bfffff,233.0,11.68,112722.0,48.74
882830ce4dfffff,69.0,13.59,130537.32770535599,57.21
882830ce51fffff,896.0,15.94,147556.80844931264,62.04
882830ce53fffff,1686.0,9.41,81658.5663783659,38.38
882830ce55fffff,1976.0,12.0,152670.02057881994,63.65
882830ce57fffff,1858.0,16.62,108582.29213285915,47.39
882830ce59fffff,233.0,11.68,112722.0,48.74
882830ce5bfffff,122.0,16.27,125038.14922313107,54.78
882830ce5dfffff,233.0,11.68,112721.99999999999,48.67
882830ce61fffff,2259.0,14.27,72816.48403107586,36.66
882830ce63fffff,1884.0,13.69,70475.0645999629,36.5
882830ce65fffff,2756.0,11.28,95648.32042268828,43.58
882830ce67fffff,2635.0,6.96,57727.84080650743,35.49
882830ce69fffff,1045.0,13.06,78631.91605111516,37.68
882830ce6bfffff,930.0,12.87,70172.04838363612,36.48
882830ce6dfffff,2118.0,14.91,103185.38281813347,46.19
882830ce81fffff,191.0,13.01,100625.0,44.77
882830ce85fffff,31.0,22.04,67899.012418784,36.28
882830ce89fffff,488.0,13.01,100625.0,44.77
882830ce8bfffff,343.0,10.45,98089.78695767214,44.16
882830ce8dfffff,481.0,16.19,89103.73191365856,40.09
882830ce91fffff,4.0,0.66,88393.0,39.87
882830ce99fffff,228.0,0.66,88393.0,39.87
882830ce9bfffff,172.0,1.99,87304.32962894141,39.58
882830ce9dfffff,80.0,0.66,88393.0,39.87
882830cec1fffff,2048.0,14.37,87607.20210365941,39.67
882830cec3fffff,515.0,12.74,100114.1587542408,44.69
882830cec5fffff,2414.0,8.81,100736.0844034295,44.8
882830cec7fffff,684.0,11.43,98087.02881202615,44.14
882830cec9fffff,980.0,12.38,115963.33620501534,49.62
882830cecbfffff,2424.0,5.3,96299.85985164823,43.67
882830cecdfffff,1714.0,12.52,99691.51940359893,44.65
882830ced1fffff,229.0,0.66,88393.0,39.87
882830ced3fffff,272.0,3.12,86759.91938104993,39.56
882830ced5fffff,315.0,6.99,94659.8977100657,43.45
882830ced7fffff,229.0,0.66,88393.0,39.87
882830ced9fffff,1756.0,14.36,61028.352761715185,35.64
882830cedbfffff,1324.0,10.17,77391.5837256132,37.57
882830ceddfffff,1619.0,4.25,76781.27101835223,37.5
882830cee1fffff,633.0,19.73,78939.63376368888,37.92
882830cee3fffff,424.0,22.47,66338.55517936178,36.08
882830cee5fffff,73.0,22.9,75642.01479764418,37.37
882830cee7fffff,248.0,22.56,66976.35703987614,36.17
882830cee9fffff,2218.0,10.06,103673.9489145219,46.35
882830ceebfffff,824.0,15.21,96967.73972598939,43.83
882830ceedfffff,992.0,18.4,100268.70718354246,44.71
882830cf01fffff,39.0,9.73,120006.0,51.68
882830cf09fffff,1425.0,17.17,89602.49457942748,40.11
882830cf0bfffff,243.0,10.04,92223.09990926858,40.49
882830cf0dfffff,230.0,10.01,117245.91289484805,49.82
882830cf19fffff,52.0,0.0,,66.44
882830cf1bfffff,36.0,0.21,85750.0,39.12
882830cf1dfffff,0.0,0.0,,66.44
882830cf29fffff,1.0,9.73,120006.0,51.68
882830cf2dfffff,0.0,9.73,120006.0,51.68
882830cf41fffff,1471.0,15.75,97849.73103058148,44.09
882830cf43fffff,2211.0,14.81,71105.23815210462,36.57
882830cf45fffff,964.0,22.16,103542.29954689393,46.28
882830cf47fffff,1393.0,17.94,85869.46856648417,39.42
882830cf49fffff,2945.0,8.37,107804.2232927631,47.21
882830cf4bfffff,1255.0,26.6,79226.41619854276,37.96
882830cf4dfffff,1075.0,11.4,125244.38240271529,54.82
882830cf51fffff,1572.0,17.52,57693.250628363436,35.46
882830cf53fffff,1668.0,29.38,44384.644674533265,35.29
882830cf55fffff,2733.0,14.09,65097.56430817358,36.0
882830cf57fffff,692.0,21.55,58509.14790368281,35.51
882830cf59fffff,3465.0,11.79,68712.10915528104,36.37
882830cf5bfffff,3035.0,5.16,58996.861797187266,35.55
882830cf5dfffff,2825.0,18.63,62906.89694334191,35.77
882830cf61fffff,251.0,9.73,120006.0,51.68
882830cf63fffff,201.0,9.73,120006.0,51.68
882830cf65fffff,260.0,9.78,120005.43392292078,51.59
882830cf67fffff,228.0,9.73,120006.0,51.68
882830cf69fffff,493.0,17.93,108781.2516918326,47.63
882830cf6bfffff,536.0,14.23,76411.50051089638,37.46
882830cf6dfffff,251.0,9.73,120006.0,51.68
882830d001fffff,2.0,12.82,164920.0,75.02
882830d003fffff,5.0,12.82,164920.0,75.02
882830d005fffff,2.0,12.82,164920.0,75.02
882830d007fffff,5.0,12.82,164920.0,75.02
882830d00bfffff,2.0,12.82,164920.0,75.02
882830d011fffff,5.0,12.82,164920.0,75.02
882830d013fffff,5.0,12.82,164920.0,75.02
882830d015fffff,5.0,12.82,164920.0,75.02
882830d017fffff,5.0,12.82,164920.0,75.02
882830d019fffff,5.0,12.82,164920.0,75.02
882830d01bfffff,5.0,12.82,164920.0,75.02
882830d01dfffff,5.0,12.82,164920.0,75.02
882830d021fffff,5.0,12.82,164920.0,75.02
882830d023fffff,5.0,12.82,164920.0,75.02
882830d025fffff,5.0,12.82,164920.0,75.02
882830d027fffff,5.0,12.82,164920.0,75.02
882830d029fffff,1.0,12.82,164920.0,75.02
882830d02bfffff,5.0,12.82,164920.0,75.02
882830d02dfffff,1.0,12.82,164920.0,75.02
882830d031fffff,5.0,12.82,164920.0,75.02
882830d033fffff,5.0,12.82,164920.0,75.02
882830d035fffff,5.0,12.82,164920.0,75.02
882830d037fffff,5.0,12.82,164920.0,75.02
882830d039fffff,5.0,12.82,164920.0,75.02
882830d03bfffff,5.0,12.82,164920.0,75.02
882830d03dfffff,5.0,12.82,164920.0,75.02
882830d053fffff,2.0,12.82,164920.0,75.02
882830d057fffff,2.0,12.82,164920.0,75.02
882830d081fffff,353.0,13.93,250001.00000000003,94.72
882830d083fffff,1268.0,6.21,193848.66143898325,82.72
882830d085fffff,244.0,13.93,249508.9006133631,91.57
882830d087fffff,142.0,13.91,248352.37570391333,90.86
882830d089fffff,333.0,13.72,250001.00000000003,94.72
882830d08bfffff,576.0,13.02,250000.99999999997,92.32
