h3,pop,pct65,income,ac_est,ac_src
8829a1830dfffff,465.0,27.06,148303.94954419488,79.48,measured
8829a18311fffff,129.0,30.75,233178.63845126802,83.8,measured
8829a18313fffff,49.0,29.61,186430.7598814587,83.8,measured
8829a18315fffff,269.0,31.15,249884.26611469308,83.8,measured
8829a18317fffff,301.0,31.15,249657.70195818174,83.8,measured
8829a18319fffff,46.0,29.51,182083.0,83.8,measured
8829a1831bfffff,46.0,29.51,182083.0,83.8,measured
8829a1831dfffff,254.0,31.09,247365.21272135724,83.8,measured
8829a18321fffff,745.0,20.7,245380.72920721766,87.5,measured
8829a18323fffff,691.0,20.94,249992.0738813268,90.79,measured
8829a18325fffff,192.0,23.15,248958.99528092064,90.36,measured
8829a18327fffff,72.0,18.44,247032.2437183969,87.39,measured
8829a18329fffff,1321.0,24.32,188975.18400476035,80.31,measured
8829a1832bfffff,834.0,21.51,177355.93816877244,87.5,measured
8829a1832dfffff,1413.0,21.14,230703.22016114122,86.68,measured
8829a18331fffff,300.0,27.87,244091.29833331192,97.95,measured
8829a18333fffff,303.0,36.08,207311.44675069032,97.95,measured
8829a18335fffff,727.0,26.52,250001.0,97.82,measured
8829a18337fffff,610.0,29.77,236006.14413797497,97.99,measured
8829a18339fffff,1.0,25.33,79018.0,81.1,measured
8829a1833bfffff,153.0,31.13,249208.35585546447,83.79,measured
8829a1833dfffff,352.0,21.84,175583.47235094197,87.81,measured
8829a18341fffff,0.0,0.0,,65.01,income-model
8829a18343fffff,0.0,0.0,,65.01,income-model
8829a18345fffff,0.0,0.0,,65.01,income-model
8829a18347fffff,0.0,0.0,,65.01,income-model
8829a18349fffff,0.0,0.0,,65.01,income-model
8829a1834bfffff,0.0,0.0,,65.01,income-model
8829a1834dfffff,0.0,0.0,,65.01,income-model
8829a18351fffff,0.0,0.0,,65.01,income-model
8829a18353fffff,64.0,40.64,187809.74970447665,83.8,measured
8829a18355fffff,0.0,0.0,,65.01,income-model
8829a18357fffff,88.0,31.39,231708.0702735324,83.8,measured
8829a18359fffff,0.0,0.0,,65.01,income-model
8829a1835bfffff,0.0,0.0,,65.01,income-model
8829a1835dfffff,0.0,0.0,,65.01,income-model
8829a18361fffff,383.0,24.31,155273.58399347964,79.87,measured
8829a18363fffff,1080.0,26.27,150787.86676621804,76.5,measured
8829a18365fffff,1341.0,22.63,177949.25474883636,81.89,measured
8829a18367fffff,1662.0,20.09,186602.25850223424,78.84,measured
8829a18369fffff,0.0,0.0,,65.01,income-model
8829a1836bfffff,0.0,0.0,,65.01,income-model
8829a1836dfffff,11.0,22.96,161339.0,81.9,measured
8829a18801fffff,4341.0,10.4,78365.12308623255,96.08,measured
8829a18803fffff,5965.0,7.19,49275.38518290285,95.68,measured
8829a18805fffff,3976.0,12.73,86968.1988721906,96.37,measured
8829a18807fffff,5344.0,10.16,56482.43814057323,95.66,measured
8829a18809fffff,3338.0,16.48,125132.24388192051,96.94,measured
8829a1880bfffff,2599.0,15.35,126988.82468857791,98.2,measured
8829a1880dfffff,1747.0,18.47,80223.33404245805,97.28,measured
8829a18811fffff,3409.0,12.53,79697.17478153858,95.86,measured
8829a18813fffff,5081.0,8.39,63383.29080586997,95.62,measured
8829a18815fffff,5189.0,8.36,66690.08550346943,95.61,measured
8829a18817fffff,5813.0,12.71,68856.5423631602,95.78,measured
8829a18819fffff,1058.0,9.03,118647.53020430265,97.97,measured
8829a1881bfffff,1110.0,11.99,76828.23306556893,95.48,measured
8829a1881dfffff,3836.0,8.65,75560.25116843429,96.51,measured
8829a18821fffff,3370.0,12.5,69957.64656006012,96.68,measured
8829a18823fffff,4975.0,13.69,47520.083642230114,95.14,measured
8829a18825fffff,4257.0,29.73,64420.05007486018,96.17,measured
8829a18827fffff,4822.0,11.19,60212.16065959192,96.48,measured
8829a18829fffff,2741.0,14.83,91752.30784727738,96.88,measured
8829a1882bfffff,3982.0,17.56,60023.029498405514,96.94,measured
8829a1882dfffff,3246.0,17.88,82032.59703168663,96.38,measured
8829a18831fffff,6557.0,9.7,78886.86469089499,96.62,measured
8829a18833fffff,5292.0,10.95,55256.55272167485,95.5,measured
8829a18835fffff,5911.0,10.5,60512.586368658885,96.27,measured
8829a18837fffff,3441.0,12.12,65140.51280321543,95.89,measured
8829a18839fffff,5938.0,10.12,63482.29514378245,96.29,measured
8829a1883bfffff,6087.0,12.66,73729.54588740905,96.33,measured
8829a1883dfffff,4474.0,12.17,69238.1448697982,96.78,measured
8829a18841fffff,4367.0,10.22,96795.62940706594,98.23,measured
8829a18843fffff,3457.0,17.3,108266.68672464976,97.97,measured
8829a18845fffff,3941.0,12.46,97837.73051880409,96.71,measured
8829a18847fffff,2419.0,14.7,131669.48303039174,98.68,measured
8829a18849fffff,1895.0,18.46,167162.86289249893,98.96,measured
8829a1884bfffff,4215.0,15.76,103699.19258963144,97.9,measured
8829a1884dfffff,2793.0,12.64,130938.10323801666,97.54,measured
8829a18851fffff,3263.0,13.93,94808.3807077833,97.57,measured
8829a18853fffff,523.0,5.94,64446.82567682451,96.86,measured
8829a18855fffff,3438.0,18.04,112088.53258430406,98.79,measured
8829a18857fffff,3523.0,12.16,114913.08042078733,98.1,measured
8829a18859fffff,3190.0,12.52,111493.4864047761,98.31,measured
8829a1885bfffff,1791.0,15.72,109968.98162299214,98.59,measured
8829a1885dfffff,4894.0,11.26,101526.99643533399,97.74,measured
8829a18861fffff,2598.0,22.0,119049.64461523604,97.49,measured
8829a18863fffff,2439.0,18.58,88892.02067898912,96.95,measured
8829a18865fffff,6101.0,13.33,83211.67481601016,96.05,measured
8829a18867fffff,3113.0,14.06,98844.59284831904,97.28,measured
8829a18869fffff,3350.0,14.63,111639.75934963304,97.41,measured
8829a1886bfffff,2181.0,16.77,98537.33354538574,96.81,measured
8829a1886dfffff,3137.0,15.12,130192.4038041468,97.22,measured
8829a18881fffff,680.0,19.68,126527.0,98.77,measured
8829a18883fffff,1689.0,17.9,110684.18001480837,99.03,measured
8829a18885fffff,2008.0,13.86,116942.05635799258,98.29,measured
8829a18887fffff,2205.0,17.41,140936.18559114236,98.8,measured
8829a18889fffff,387.0,9.47,76146.0,97.29,measured
8829a1888bfffff,1111.0,16.91,104714.19883893224,98.46,measured
8829a1888dfffff,169.0,5.17,72375.0,95.32,measured
8829a18891fffff,1061.0,24.36,119945.17330765883,98.56,measured
8829a18893fffff,1156.0,18.12,151204.82705755267,98.77,measured
8829a18895fffff,1153.0,24.82,121523.48478640868,99.08,measured
8829a18897fffff,1259.0,25.31,141455.17110086387,99.0,measured
8829a18899fffff,2616.0,16.73,82909.92974434026,97.55,measured
8829a1889bfffff,1621.0,15.16,88805.98559061249,97.42,measured
8829a1889dfffff,2871.0,15.2,66265.4591941942,97.19,measured
8829a188a1fffff,9851.0,4.62,52126.11598812569,97.68,measured
8829a188a3fffff,2959.0,11.85,82524.61807004185,96.51,measured
8829a188a5fffff,9578.0,6.72,63253.905944655686,97.79,measured
8829a188a7fffff,4207.0,10.05,93385.33315470628,98.79,measured
8829a188a9fffff,7260.0,9.9,52660.20643237051,95.36,measured
8829a188abfffff,3970.0,9.4,94252.66178461528,97.82,measured
8829a188adfffff,11351.0,8.56,52198.6826332881,96.12,measured
8829a188b1fffff,2436.0,11.28,141870.06688691967,98.41,measured
8829a188b3fffff,2269.0,19.86,118834.49304208817,99.25,measured
8829a188b5fffff,1279.0,26.17,98982.87968309881,97.08,measured
8829a188b7fffff,2879.0,18.11,103457.51158931198,98.22,measured
8829a188b9fffff,2151.0,19.42,137527.60229287218,98.78,measured
8829a188bbfffff,1721.0,21.93,149901.35567854572,99.15,measured
8829a188bdfffff,1552.0,25.06,115276.83424090434,97.87,measured
8829a188c1fffff,1575.0,14.17,64134.618725388034,96.78,measured
8829a188c3fffff,1592.0,21.93,78624.92026516942,97.97,measured
8829a188c5fffff,5317.0,13.55,51130.51179141594,95.43,measured
8829a188c7fffff,1308.0,8.94,78873.12482508953,95.98,measured
8829a188c9fffff,3392.0,5.73,113337.79737226492,95.41,measured
8829a188cbfffff,3453.0,12.22,79194.95188974089,98.23,measured
8829a188cdfffff,5611.0,6.85,68941.33991022798,95.44,measured
8829a188d1fffff,2645.0,14.37,148930.77393041164,98.47,measured
8829a188d3fffff,3003.0,14.04,102816.75109578444,98.5,measured
8829a188d5fffff,2502.0,13.57,114324.49966846353,98.41,measured
8829a188d7fffff,2562.0,18.17,148270.02958984606,98.51,measured
8829a188d9fffff,3218.0,16.81,96995.08655577936,97.43,measured
8829a188dbfffff,2882.0,13.1,100303.34519689104,98.0,measured
8829a188ddfffff,2184.0,13.38,119413.39553836688,98.91,measured
8829a188e1fffff,2473.0,11.48,74134.31893992014,96.69,measured
8829a188e3fffff,3074.0,9.22,57864.07578177362,95.63,measured
8829a188e5fffff,3875.0,9.33,57209.67850711724,95.71,measured
8829a188e7fffff,5661.0,10.84,63105.01889647092,95.62,measured
8829a188e9fffff,4958.0,11.0,71236.38050138464,96.56,measured
8829a188ebfffff,2588.0,7.82,73697.66197181371,96.31,measured
8829a188edfffff,4783.0,17.2,59653.492225894784,95.55,measured
8829a18901fffff,4290.0,9.64,79197.33430100954,93.37,measured
8829a18903fffff,3013.0,12.09,54457.76578617206,91.92,measured
8829a18905fffff,1050.0,14.15,151780.23555588198,93.61,measured
8829a18907fffff,680.0,12.78,96550.35691955256,93.57,measured
8829a18909fffff,3768.0,11.12,88702.71001366094,93.06,measured
8829a1890bfffff,4301.0,11.55,72024.58674433308,94.36,measured
8829a1890dfffff,3702.0,9.8,75626.19468137024,91.53,measured
8829a18911fffff,3002.0,8.73,63235.05792612081,94.97,measured
8829a18913fffff,3849.0,13.81,73919.83858920209,96.72,measured
8829a18915fffff,5079.0,6.83,74650.07623399972,95.76,measured
8829a18917fffff,5936.0,10.34,61025.04002958602,95.96,measured
8829a18919fffff,4450.0,10.25,61108.57821155532,96.07,measured
8829a1891bfffff,2838.0,21.52,68130.61624187065,96.49,measured
8829a1891dfffff,3112.0,8.98,60743.50377874456,94.76,measured
8829a18921fffff,1555.0,14.25,81349.0611091389,93.25,measured
8829a18923fffff,1800.0,15.15,90289.21198790878,94.35,measured
8829a18925fffff,2153.0,18.63,149021.65618772747,94.94,measured
8829a18927fffff,2523.0,18.31,128469.3376715216,97.96,measured
8829a18929fffff,925.0,14.37,84898.2519326977,92.19,measured
8829a1892bfffff,0.0,0.0,,65.01,income-model
8829a1892dfffff,1820.0,11.08,75056.44638010664,92.13,measured
8829a18931fffff,4582.0,12.39,63636.543671192834,95.07,measured
8829a18933fffff,1705.0,9.86,49440.46527056701,95.49,measured
8829a18935fffff,1583.0,9.63,70436.79946009554,93.43,measured
8829a18937fffff,4077.0,9.65,73922.78300662809,95.51,measured
8829a18939fffff,3559.0,11.11,62978.776901599675,93.73,measured
8829a1893bfffff,3806.0,11.16,63649.43944419129,95.21,measured
8829a1893dfffff,2134.0,12.22,76839.50965090997,94.09,measured
8829a18941fffff,5901.0,12.79,65769.20174631011,93.15,measured
8829a18943fffff,6127.0,8.45,66030.5879607199,91.19,measured
8829a18945fffff,2395.0,15.73,90053.81930054408,92.68,measured
8829a18947fffff,3015.0,11.09,79725.85885543526,90.79,measured
8829a18949fffff,6977.0,8.78,77678.49867199,94.52,measured
8829a1894bfffff,4706.0,6.59,87099.13617441885,96.8,measured
8829a1894dfffff,3047.0,16.74,85987.96281905792,91.72,measured
8829a18951fffff,2928.0,10.31,113471.13584099953,97.0,measured
8829a18953fffff,2030.0,17.06,91574.94847908312,96.11,measured
8829a18955fffff,5609.0,10.13,67238.68210147883,94.65,measured
8829a18957fffff,5554.0,10.17,56067.21563699403,94.41,measured
8829a18959fffff,5916.0,13.3,74488.08973664869,95.62,measured
8829a1895bfffff,4518.0,14.09,85078.26133609682,96.74,measured
8829a1895dfffff,3518.0,9.08,88554.1655053579,96.58,measured
8829a18961fffff,2614.0,12.12,101251.79771164522,92.6,measured
8829a18963fffff,2096.0,15.0,124687.87241692538,93.09,measured
8829a18965fffff,2703.0,14.7,116154.76041482328,93.45,measured
8829a18967fffff,1999.0,14.31,116012.40521803204,92.34,measured
8829a18969fffff,2982.0,10.94,111939.87656523073,92.97,measured
8829a1896bfffff,2236.0,16.81,74050.51149823562,92.54,measured
8829a1896dfffff,2366.0,13.24,127960.7011119298,93.65,measured
8829a18981fffff,2887.0,14.57,112154.98586085695,98.94,measured
8829a18983fffff,3121.0,12.52,99425.78520957653,97.7,measured
8829a18985fffff,1263.0,19.21,94302.64321827875,98.46,measured
8829a18987fffff,3543.0,12.68,76622.20266331485,98.43,measured
8829a18989fffff,2270.0,16.88,126649.7357425571,99.17,measured
8829a1898bfffff,3851.0,13.79,99912.35806729522,97.76,measured
8829a1898dfffff,1581.0,13.71,101752.81391585818,97.6,measured
8829a18991fffff,3848.0,15.14,102195.32519104597,97.9,measured
8829a18993fffff,2887.0,13.88,90875.1041726125,98.42,measured
8829a18995fffff,3487.0,13.17,98164.53506771731,96.74,measured
8829a18997fffff,3491.0,13.12,90662.36171294712,97.12,measured
8829a18999fffff,6447.0,15.77,64210.478211601825,97.73,measured
8829a1899bfffff,6138.0,13.13,84328.72890219101,99.12,measured
8829a1899dfffff,3428.0,10.45,102802.79599498305,98.28,measured
8829a189a1fffff,99.0,10.67,79936.10117025817,97.11,measured
8829a189a3fffff,1458.0,9.69,48563.09692441324,97.02,measured
8829a189a5fffff,144.0,14.24,89253.00471941235,97.1,measured
8829a189a7fffff,269.0,7.57,50433.550956440835,97.03,measured
8829a189a9fffff,3392.0,13.73,65155.02159018368,98.08,measured
8829a189abfffff,1495.0,11.78,111265.85249152586,98.32,measured
8829a189adfffff,98.0,10.49,80000.0,97.1,measured
8829a189b1fffff,4353.0,11.97,89829.77520961437,97.69,measured
8829a189b3fffff,4601.0,12.59,86035.61312253808,95.6,measured
8829a189b5fffff,1729.0,10.58,65089.73261414824,98.94,measured
8829a189b7fffff,4381.0,8.56,60646.4888328346,96.33,measured
8829a189b9fffff,4140.0,12.93,78820.23848880848,97.85,measured
8829a189bbfffff,5058.0,12.62,84194.08121605548,97.07,measured
8829a189bdfffff,3930.0,10.13,93032.08950266129,98.11,measured
8829a189c1fffff,1501.0,19.94,95475.85791626267,97.76,measured
8829a189c3fffff,2541.0,14.17,114610.68521323777,98.39,measured
8829a189c5fffff,2539.0,16.25,75733.25170029837,97.69,measured
8829a189c7fffff,1595.0,11.49,115893.80945453377,97.95,measured
8829a189c9fffff,2255.0,18.32,57102.04934401641,96.17,measured
8829a189cbfffff,4239.0,14.04,65980.89790485537,96.77,measured
8829a189cdfffff,1810.0,17.55,90708.29794612493,97.61,measured
8829a189d1fffff,3650.0,16.06,64771.02531173934,96.87,measured
8829a189d3fffff,7616.0,6.44,53028.759374967194,95.83,measured
8829a189d5fffff,3325.0,16.51,96098.04171453817,97.37,measured
8829a189d7fffff,3589.0,14.54,86377.60772979885,97.23,measured
8829a189d9fffff,1888.0,12.6,57893.31179944355,96.29,measured
8829a189dbfffff,7412.0,11.16,41865.84944891551,95.65,measured
8829a189ddfffff,4581.0,15.11,62776.0398512972,96.1,measured
8829a189e1fffff,2404.0,16.31,93809.02849887102,97.71,measured
8829a189e3fffff,2917.0,13.68,72191.74166876715,97.37,measured
8829a189e5fffff,1327.0,10.6,82566.1148578856,96.4,measured
8829a189e7fffff,1744.0,10.8,104192.10648692063,97.87,measured
8829a189e9fffff,3980.0,11.9,68592.88665130247,97.23,measured
8829a189ebfffff,1652.0,17.01,86727.22589439804,97.0,measured
8829a189edfffff,1811.0,12.13,78772.34619998981,96.98,measured
8829a18a01fffff,342.0,24.23,222467.36815813623,95.56,measured
8829a18a03fffff,407.0,19.24,209111.13801575368,94.93,measured
8829a18a05fffff,442.0,27.93,215076.29682363785,93.06,measured
8829a18a07fffff,323.0,29.41,233329.86873064513,95.65,measured
8829a18a09fffff,385.0,20.14,210262.47958710283,94.87,measured
8829a18a0bfffff,398.0,19.12,207198.0,94.7,measured
8829a18a0dfffff,375.0,29.52,225137.85224452455,94.23,measured
8829a18a11fffff,292.0,24.53,250001.0,98.3,measured
8829a18a13fffff,827.0,24.25,243067.53800582068,99.98,measured
8829a18a15fffff,651.0,24.33,224630.53943625974,99.77,measured
8829a18a17fffff,791.0,24.24,227881.81241107135,99.95,measured
8829a18a19fffff,187.0,23.45,250001.0,96.7,measured
8829a18a1bfffff,218.0,23.84,248944.92945585918,97.35,measured
8829a18a1dfffff,275.0,21.34,225973.7814564214,95.91,measured
8829a18a21fffff,485.0,21.05,211980.67824181088,96.04,measured
8829a18a23fffff,695.0,18.38,227011.87038775455,99.64,measured
8829a18a25fffff,711.0,21.39,240132.20638488623,97.9,measured
8829a18a27fffff,580.0,18.67,220781.0,99.6,measured
8829a18a29fffff,425.0,25.02,201826.63373822073,92.4,measured
8829a18a2bfffff,495.0,26.75,205742.5387167268,92.76,measured
8829a18a2dfffff,819.0,22.46,246962.92853649324,96.31,measured
8829a18a31fffff,1100.0,22.9,223493.77037197453,99.9,measured
8829a18a33fffff,1135.0,19.39,190220.4139510166,99.48,measured
8829a18a35fffff,697.0,21.06,128929.58795337881,99.39,measured
8829a18a37fffff,3221.0,12.18,126824.63959882552,99.07,measured
8829a18a39fffff,855.0,21.82,247208.92044602998,99.58,measured
8829a18a3bfffff,750.0,23.95,221493.18813992533,99.9,measured
8829a18a3dfffff,561.0,21.92,146958.9223580572,98.95,measured
8829a18a41fffff,327.0,28.06,235838.6913202189,95.55,measured
8829a18a43fffff,396.0,19.5,208524.7979572696,94.7,measured
8829a18a45fffff,294.0,31.28,225954.61145633148,97.1,measured
8829a18a47fffff,295.0,30.1,239830.60437934636,96.55,measured
8829a18a49fffff,436.0,27.17,209284.76280834543,94.7,measured
8829a18a4bfffff,350.0,27.85,232129.07205465838,93.57,measured
8829a18a4dfffff,269.0,32.1,244794.64441740557,96.73,measured
8829a18a51fffff,187.0,23.45,250001.0,96.7,measured
8829a18a53fffff,187.0,23.42,250001.00000000003,96.67,measured
8829a18a55fffff,339.0,19.79,213836.1237638865,95.01,measured
8829a18a57fffff,241.0,21.61,231850.9753671625,95.85,measured
8829a18a59fffff,187.0,23.45,250001.0,96.7,measured
8829a18a5bfffff,187.0,23.43,250001.0,96.68,measured
8829a18a5dfffff,223.0,22.71,238738.034371153,96.07,measured
8829a18a61fffff,359.0,22.13,200846.14552112957,93.07,measured
8829a18a63fffff,474.0,26.55,207560.05945584032,92.4,measured
8829a18a65fffff,373.0,21.64,250001.0,96.5,measured
8829a18a67fffff,401.0,21.78,216155.99149826387,94.23,measured
8829a18a69fffff,383.0,24.14,178110.549607492,94.49,measured
8829a18a6bfffff,438.0,26.63,194179.91482543043,94.05,measured
8829a18a6dfffff,356.0,21.34,227459.13575389422,95.06,measured
8829a18a81fffff,1804.0,21.57,93938.72037865817,98.54,measured
8829a18a83fffff,8271.0,19.71,61900.643711189776,96.45,measured
8829a18a85fffff,1612.0,24.38,138388.221987309,98.86,measured
8829a18a87fffff,2457.0,19.18,110322.5319673728,97.73,measured
8829a18a89fffff,517.0,21.87,135335.3470901492,99.49,measured
8829a18a8bfffff,2001.0,17.1,146516.32099183346,98.38,measured
8829a18a8dfffff,1121.0,40.52,165162.59192756773,99.18,measured
8829a18a91fffff,6302.0,14.04,84118.77405765743,97.03,measured
8829a18a93fffff,2416.0,15.57,119540.80614542717,97.92,measured
8829a18a95fffff,5682.0,20.55,88544.24825919043,96.98,measured
8829a18a97fffff,5263.0,17.39,72522.49649827933,96.33,measured
8829a18a99fffff,1128.0,24.22,131627.27746529927,99.34,measured
8829a18a9bfffff,1507.0,21.57,153887.96123647387,99.26,measured
8829a18a9dfffff,3060.0,22.93,92684.94390056621,97.97,measured
8829a18aa1fffff,20.0,12.68,125624.99999999999,95.0,measured
8829a18aa3fffff,20.0,12.68,125625.0,95.0,measured
8829a18aa5fffff,20.0,12.68,125625.0,95.0,measured
8829a18aa7fffff,93.0,7.63,125625.0,95.4,measured
8829a18aa9fffff,843.0,16.11,180503.54697860221,99.35,measured
8829a18aabfffff,555.0,22.51,136198.64794883667,97.89,measured
8829a18aadfffff,214.0,13.33,112760.5905030314,98.47,measured
8829a18ab1fffff,723.0,16.92,146095.00203601748,97.8,measured
8829a18ab3fffff,3005.0,21.2,153979.91297091747,96.84,measured
8829a18ab5fffff,883.0,12.21,115214.87354575728,97.34,measured
8829a18ab7fffff,1881.0,20.62,114225.5345460639,98.34,measured
8829a18ab9fffff,3250.0,12.65,126216.6971790463,97.36,measured
8829a18abbfffff,2560.0,22.49,158385.13030190102,97.64,measured
8829a18abdfffff,1784.0,16.4,115979.58492713052,96.99,measured
8829a18ac1fffff,372.0,20.41,136913.0,99.9,measured
8829a18ac3fffff,380.0,21.49,150986.06313362415,99.9,measured
8829a18ac5fffff,403.0,21.2,154364.67221746806,99.92,measured
8829a18ac7fffff,372.0,20.41,136913.0,99.9,measured
8829a18ac9fffff,301.0,20.59,153504.03266108263,99.22,measured
8829a18acbfffff,382.0,21.8,155004.1095414925,99.9,measured
8829a18acdfffff,379.0,21.52,163953.7976945313,99.7,measured
8829a18ad1fffff,622.0,24.73,206419.80373606159,99.77,measured
8829a18ad3fffff,973.0,24.05,172081.94878885744,99.7,measured
8829a18ad5fffff,440.0,28.34,239947.599474075,99.9,measured
8829a18ad7fffff,854.0,22.53,172387.08728977223,99.49,measured
8829a18ad9fffff,454.0,26.07,221241.40339470425,99.85,measured
8829a18adbfffff,549.0,20.55,227500.0,99.7,measured
8829a18addfffff,437.0,28.01,235662.89619893563,99.9,measured
